date,speeding,ag_driv,alcohol,disability
2018-05-01,Yes,Yes,None,None
2018-05-01,Yes,Yes,None,None
2018-05-02,None,Yes,None,None
2018-05-02,None,Yes,None,None
2018-05-04,None,None,None,None
2018-05-04,None,None,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,None,None,None
2018-05-05,None,None,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-05,None,Yes,None,None
2018-05-07,None,Yes,None,None
2018-05-07,None,Yes,None,None
2018-05-07,None,None,None,None
2018-05-07,None,None,None,None
2018-05-08,None,None,None,None
2018-05-08,None,None,None,None
2018-05-10,None,None,None,None
2018-05-10,None,None,None,None
2018-05-10,None,Yes,None,None
2018-05-10,None,Yes,None,None
2018-05-11,Yes,Yes,None,None
2018-05-11,Yes,Yes,None,None
2018-05-15,None,Yes,None,None
2018-05-15,None,Yes,None,None
2018-05-15,None,Yes,None,None
2018-05-15,None,Yes,None,None
2018-05-15,Yes,Yes,Yes,None
2018-05-15,Yes,Yes,Yes,None
2018-05-15,Yes,Yes,Yes,None
2018-05-16,None,None,None,None
2018-05-16,None,None,None,None
2018-05-16,None,Yes,None,None
2018-05-16,None,Yes,None,None
2018-05-19,None,None,None,None
2018-05-19,None,None,None,None
2018-05-19,None,None,None,None
2018-05-19,None,None,None,None
2018-05-20,Yes,Yes,None,None
2018-05-20,None,Yes,None,None
2018-05-20,None,Yes,None,None
2018-05-20,None,Yes,None,None
2018-05-20,Yes,Yes,None,None
2018-05-20,Yes,Yes,None,None
2018-05-20,Yes,Yes,None,None
2018-05-20,Yes,Yes,None,None
2018-05-20,Yes,Yes,None,None
2018-05-21,Yes,Yes,None,None
2018-05-21,Yes,Yes,None,None
2018-05-21,Yes,Yes,None,None
2018-05-21,Yes,Yes,None,None
2018-05-21,Yes,Yes,None,None
2018-05-21,Yes,Yes,None,None
2018-05-21,Yes,Yes,None,None
2018-05-21,Yes,Yes,None,None
2018-05-22,None,None,None,None
2018-05-22,None,None,None,None
2018-05-22,None,None,None,None
2018-05-22,None,None,None,None
2018-05-22,None,None,None,None
2018-05-22,None,None,None,None
2018-05-23,None,None,None,None
2018-05-27,None,None,None,None
2018-05-27,None,None,None,None
2018-05-27,None,Yes,None,None
2018-05-27,None,Yes,None,None
2018-05-27,None,Yes,None,None
2018-05-27,None,Yes,None,None
2018-05-29,None,None,None,None
2018-05-29,None,None,None,None
2018-05-29,None,Yes,None,None
2018-05-29,None,Yes,None,None
2018-05-30,Yes,Yes,None,None
2018-05-30,Yes,Yes,None,None
2018-05-30,None,None,None,None
2018-05-30,None,None,None,None
2018-05-31,None,None,None,None
2018-05-31,None,None,None,None
2018-05-31,None,None,None,None
2018-05-31,None,None,None,None
2018-05-31,None,None,None,None
2018-05-31,None,None,None,None
2018-06-02,None,Yes,None,None
2018-06-02,None,Yes,None,None
2018-06-02,None,None,None,None
2018-06-02,None,None,None,None
2018-06-02,None,None,None,None
2018-06-02,None,None,None,None
2018-06-03,None,Yes,None,None
2018-06-03,None,Yes,None,None
2018-06-03,None,Yes,None,None
2018-06-03,None,None,None,Yes
2018-06-03,None,None,None,None
2018-06-03,None,None,None,None
2018-06-03,None,None,None,None
2018-06-06,None,None,None,None
2018-06-06,None,None,None,None
2018-06-07,None,None,None,None
2018-06-07,None,None,None,None
2018-06-11,Yes,Yes,None,None
2018-06-11,Yes,Yes,None,None
2018-06-11,None,None,None,None
2018-06-11,None,None,None,None
2018-06-11,None,Yes,None,None
2018-06-11,None,Yes,None,None
2018-06-12,None,None,None,None
2018-06-12,None,None,None,None
2018-06-12,None,None,None,None
2018-06-12,None,None,None,None
2018-06-13,None,None,None,None
2018-06-13,None,None,None,None
2018-06-14,None,None,None,None
2018-06-14,None,None,None,None
2018-06-14,None,Yes,None,None
2018-06-14,None,Yes,None,None
2018-06-14,None,Yes,None,None
2018-06-14,None,Yes,None,None
2018-06-14,None,Yes,None,None
2018-06-14,None,Yes,None,None
2018-06-15,None,Yes,None,None
2018-06-15,None,Yes,None,None
2018-06-16,None,None,None,None
2018-06-16,None,None,None,None
2018-06-17,None,None,None,None
2018-06-17,None,None,None,None
2018-06-17,None,None,None,None
2018-06-17,None,None,None,None
2018-06-17,None,None,None,None
2018-06-18,None,None,None,Yes
2018-06-18,None,None,None,Yes
2018-06-18,None,None,None,None
2018-06-19,None,Yes,None,None
2018-06-19,None,Yes,None,None
2018-06-19,None,Yes,None,None
2018-06-19,None,Yes,None,None
2018-06-19,None,Yes,None,None
2018-06-19,None,Yes,None,None
2018-06-19,Yes,Yes,None,None
2018-06-19,Yes,Yes,None,None
2018-06-19,Yes,Yes,None,None
2018-06-20,None,Yes,None,None
2018-06-20,None,Yes,None,None
2018-06-20,None,Yes,None,None
2018-06-20,None,Yes,None,None
2018-06-20,None,Yes,None,None
2018-06-20,None,Yes,None,None
2018-06-20,None,Yes,None,None
2018-06-20,None,Yes,None,None
2018-06-22,None,Yes,None,None
2018-06-22,None,Yes,None,None
2018-06-22,Yes,Yes,None,None
2018-06-22,Yes,Yes,None,None
2018-06-23,None,Yes,None,None
2018-06-23,None,Yes,None,None
2018-06-23,None,Yes,None,None
2018-06-23,None,Yes,None,None
2018-06-23,None,Yes,None,None
2018-06-23,None,Yes,None,None
2018-06-23,None,Yes,Yes,None
2018-06-23,None,Yes,Yes,None
2018-06-23,Yes,Yes,None,None
2018-06-23,Yes,Yes,None,None
2018-06-23,None,None,None,None
2018-06-23,None,None,None,None
2018-06-24,None,Yes,None,None
2018-06-24,None,Yes,None,None
2018-06-24,None,Yes,None,None
2018-06-27,None,None,None,None
2018-06-27,None,None,None,None
2018-06-28,None,None,None,None
2018-06-28,None,None,None,None
2018-06-28,None,None,None,None
2018-06-28,None,None,None,None
2018-06-28,None,None,None,None
2018-06-28,None,None,None,None
2018-06-29,Yes,Yes,None,None
2018-06-29,Yes,Yes,None,None
2018-06-29,Yes,Yes,None,None
2018-06-29,Yes,Yes,None,None
2018-06-29,None,None,Yes,None
2018-06-29,None,None,Yes,None
2018-06-29,None,None,Yes,None
2018-07-04,Yes,Yes,None,None
2018-07-04,Yes,Yes,None,None
2018-07-04,None,None,None,None
2018-07-04,None,None,None,None
2018-07-04,None,None,None,None
2018-07-05,None,None,None,None
2018-07-05,None,None,None,None
2018-07-05,None,None,None,None
2018-07-05,None,None,None,None
2018-07-05,None,None,None,None
2018-07-05,None,None,None,None
2018-07-05,Yes,Yes,None,None
2018-07-05,Yes,Yes,None,None
2018-07-05,Yes,Yes,None,None
2018-07-05,Yes,Yes,None,None
2018-07-09,Yes,Yes,None,None
2018-07-09,Yes,Yes,None,None
2018-07-09,Yes,Yes,None,None
2018-07-09,Yes,Yes,None,None
2018-07-09,None,None,None,None
2018-07-09,None,None,None,None
2018-07-11,None,Yes,None,None
2018-07-11,None,Yes,None,None
2018-07-11,None,None,None,None
2018-07-11,None,None,None,None
2018-07-13,None,None,None,None
2018-07-13,None,None,None,None
2018-07-13,None,None,None,None
2018-07-13,None,None,None,None
2018-07-13,None,None,None,None
2018-07-13,None,None,None,None
2018-07-14,None,None,None,None
2018-07-14,None,None,None,None
2018-07-16,None,None,None,None
2018-07-16,None,None,None,None
2018-07-17,None,None,None,None
2018-07-17,None,None,None,None
2018-07-18,None,None,None,None
2018-07-18,None,None,None,None
2018-07-19,None,Yes,None,None
2018-07-19,None,Yes,None,None
2018-07-21,Yes,Yes,None,Yes
2018-07-21,None,None,None,None
2018-07-21,None,None,None,None
2018-07-21,None,None,None,None
2018-07-21,None,None,None,None
2018-07-21,None,None,None,None
2018-07-21,None,None,None,None
2018-07-22,None,None,None,None
2018-07-24,None,Yes,None,None
2018-07-24,None,Yes,None,None
2018-07-25,Yes,Yes,None,None
2018-07-26,None,Yes,None,None
2018-07-26,None,Yes,None,None
2018-07-26,None,Yes,None,None
2018-07-26,None,Yes,None,None
2018-07-29,None,Yes,None,None
2018-07-29,None,Yes,None,None
2018-07-29,None,None,None,None
2018-07-29,None,None,None,None
2018-07-29,None,None,None,None
2018-07-29,None,None,None,None
2018-07-30,None,Yes,None,None
2018-07-30,None,Yes,None,None
2018-07-30,None,None,None,None
2018-07-30,None,None,None,None
2018-07-30,None,None,None,None
2018-07-30,None,None,None,None
2018-07-30,None,None,None,None
2018-07-31,Yes,Yes,None,None
2018-07-31,Yes,Yes,None,None
2018-08-01,None,None,None,None
2018-08-01,None,None,None,None
2018-08-02,None,Yes,None,None
2018-08-02,None,Yes,None,None
2018-08-03,None,Yes,None,None
2018-08-03,None,Yes,None,None
2018-08-03,None,Yes,None,None
2018-08-03,None,Yes,None,None
2018-08-04,None,None,None,None
2018-08-04,None,None,None,None
2018-08-04,None,None,None,None
2018-08-04,None,None,None,None
2018-08-06,None,None,None,None
2018-08-06,None,None,None,None
2018-08-06,None,None,None,None
2018-08-06,None,None,None,None
2018-08-06,None,None,None,None
2018-08-07,None,None,None,None
2018-08-07,None,None,None,None
2018-08-08,None,None,None,None
2018-08-08,None,None,None,None
2018-08-08,None,None,None,None
2018-08-08,None,None,None,None
2018-08-09,None,None,None,None
2018-08-09,None,None,None,None
2018-08-09,None,None,None,None
2018-08-09,None,Yes,None,None
2018-08-09,None,Yes,None,None
2018-08-10,None,Yes,None,None
2018-08-10,None,Yes,None,None
2018-08-10,None,Yes,None,None
2018-08-10,None,Yes,None,None
2018-08-11,None,Yes,None,None
2018-08-11,None,Yes,None,None
2018-08-11,None,Yes,None,None
2018-08-11,None,Yes,None,None
2018-08-11,None,Yes,None,None
2018-08-11,None,Yes,None,None
2018-08-11,None,Yes,None,None
2018-08-11,None,Yes,None,None
2018-08-12,Yes,Yes,None,None
2018-08-12,Yes,Yes,None,None
2018-08-12,Yes,Yes,None,None
2018-08-12,None,None,None,None
2018-08-12,None,None,None,None
2018-08-13,None,Yes,None,None
2018-08-13,None,Yes,None,None
2018-08-13,None,Yes,None,None
2018-08-13,None,None,None,None
2018-08-13,None,None,None,None
2018-08-14,Yes,Yes,None,None
2018-08-14,Yes,Yes,None,None
2018-08-15,None,None,None,Yes
2018-08-16,None,None,None,None
2018-08-16,None,None,None,None
2018-08-16,None,None,None,None
2018-08-17,None,None,None,None
2018-08-18,None,None,None,None
2018-08-18,None,None,None,None
2018-08-18,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-19,None,None,None,None
2018-08-20,Yes,Yes,None,None
2018-08-20,Yes,Yes,None,None
2018-08-20,Yes,Yes,None,None
2018-08-20,Yes,Yes,None,None
2018-08-20,Yes,Yes,None,None
2018-08-20,None,None,None,None
2018-08-20,None,None,None,None
2018-08-21,None,Yes,None,None
2018-08-21,None,Yes,None,None
2018-08-21,None,None,None,None
2018-08-21,None,None,None,None
2018-08-21,None,None,None,None
2018-08-21,Yes,Yes,None,None
2018-08-23,None,Yes,None,None
2018-08-23,None,Yes,None,None
2018-08-23,None,Yes,None,None
2018-08-23,None,Yes,None,None
2018-08-23,None,None,None,None
2018-08-23,None,None,None,None
2018-08-23,None,None,None,None
2018-08-23,None,None,None,None
2018-08-23,None,None,None,None
2018-08-24,None,None,None,None
2018-08-24,None,None,None,None
2018-08-25,None,Yes,None,None
2018-08-25,None,Yes,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-25,None,None,None,None
2018-08-28,None,None,None,None
2018-08-28,None,None,None,None
2018-08-29,Yes,Yes,None,None
2018-08-29,Yes,Yes,None,None
2018-08-29,None,None,None,None
2018-08-29,None,None,None,None
2018-08-31,None,None,None,Yes
2018-08-31,None,None,None,Yes
2018-08-31,None,Yes,None,None
2018-08-31,None,Yes,None,None
2018-09-01,None,Yes,Yes,None
2018-09-01,None,Yes,Yes,None
2018-09-02,Yes,Yes,None,None
2018-09-02,Yes,Yes,None,None
2018-09-02,None,None,None,None
2018-09-02,None,None,None,None
2018-09-02,None,None,None,None
2018-09-02,None,None,None,None
2018-09-03,None,Yes,None,None
2018-09-03,None,Yes,None,None
2018-09-03,None,Yes,None,None
2018-09-03,None,None,None,None
2018-09-05,None,None,None,None
2018-09-05,None,None,None,None
2018-09-05,None,Yes,None,None
2018-09-05,None,Yes,None,None
2018-09-05,None,Yes,None,None
2018-09-05,None,Yes,None,None
2018-09-05,None,Yes,None,None
2018-09-06,None,None,None,None
2018-09-06,None,None,None,None
2018-09-06,None,Yes,None,None
2018-09-06,None,Yes,None,None
2018-09-06,None,None,None,None
2018-09-06,None,None,None,None
2018-09-06,None,None,None,None
2018-09-07,None,None,None,None
2018-09-07,None,None,None,None
2018-09-07,None,None,None,None
2018-09-08,None,None,None,None
2018-09-08,None,None,None,None
2018-09-09,None,None,None,None
2018-09-09,None,None,None,None
2018-09-09,None,None,None,None
2018-09-09,None,None,None,None
2018-09-09,None,None,None,None
2018-09-10,None,Yes,None,None
2018-09-10,None,Yes,None,None
2018-09-10,None,None,None,None
2018-09-10,None,None,None,None
2018-09-11,None,None,None,None
2018-09-11,None,None,None,None
2018-09-11,None,None,None,None
2018-09-11,None,None,None,None
2018-09-11,None,Yes,None,None
2018-09-11,None,Yes,None,None
2018-09-11,None,Yes,None,None
2018-09-12,None,Yes,None,None
2018-09-12,None,Yes,None,None
2018-09-12,None,Yes,None,None
2018-09-12,None,Yes,None,None
2018-09-12,None,Yes,None,None
2018-09-12,None,Yes,None,None
2018-09-12,None,Yes,None,None
2018-09-12,None,None,None,None
2018-09-12,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-15,None,Yes,None,None
2018-09-15,None,Yes,None,None
2018-09-15,None,None,None,None
2018-09-15,None,None,None,None
2018-09-16,None,None,None,None
2018-09-16,None,None,None,None
2018-09-16,None,None,None,None
2018-09-16,None,Yes,None,None
2018-09-16,None,Yes,None,None
2018-09-16,None,Yes,None,None
2018-09-16,None,Yes,None,None
2018-09-16,None,None,None,None
2018-09-16,None,None,None,None
2018-09-17,None,None,None,None
2018-09-17,None,None,None,None
2018-09-17,None,Yes,None,None
2018-09-17,None,Yes,None,None
2018-09-18,Yes,Yes,None,None
2018-09-18,Yes,Yes,None,None
2018-09-19,Yes,Yes,Yes,None
2018-09-20,None,None,None,None
2018-09-20,None,None,None,None
2018-09-21,None,None,None,None
2018-09-21,None,None,None,None
2018-09-21,None,None,None,None
2018-09-21,None,None,None,None
2018-09-21,None,None,None,None
2018-09-21,None,None,None,None
2018-09-21,None,None,None,None
2018-09-21,None,None,None,None
2018-09-21,None,Yes,None,None
2018-09-21,None,Yes,None,None
2018-09-22,None,Yes,None,None
2018-09-22,None,Yes,None,None
2018-09-22,None,Yes,None,None
2018-09-22,None,Yes,None,None
2018-09-23,None,Yes,None,None
2018-09-23,None,Yes,None,None
2018-09-23,None,Yes,None,None
2018-09-23,None,Yes,None,None
2018-09-23,None,Yes,None,None
2018-09-23,None,Yes,None,None
2018-09-24,None,None,None,None
2018-09-24,None,None,None,None
2018-09-26,None,Yes,None,None
2018-09-26,None,Yes,None,None
2018-09-26,None,Yes,None,None
2018-09-26,None,Yes,None,None
2018-09-26,None,None,None,None
2018-09-26,None,None,None,None
2018-09-26,None,None,None,None
2018-09-26,None,None,None,None
2018-09-26,None,Yes,None,None
2018-09-26,None,Yes,None,None
2018-09-28,None,None,None,None
2018-09-28,None,None,None,None
2018-09-28,None,None,None,None
2018-09-28,None,None,None,None
2018-09-28,Yes,Yes,None,None
2018-09-28,Yes,Yes,None,None
2018-09-28,Yes,Yes,None,None
2018-09-29,None,Yes,None,None
2018-09-29,None,Yes,None,None
2018-09-29,None,None,None,None
2018-09-29,None,None,None,None
2018-09-30,None,None,None,None
2018-09-30,None,None,None,None
2018-10-01,None,None,None,None
2018-10-01,None,None,None,None
2018-10-01,None,None,None,None
2018-10-01,None,None,None,None
2018-10-04,None,None,None,None
2018-10-04,None,None,None,None
2018-10-04,None,None,None,None
2018-10-04,None,None,None,None
2018-10-05,Yes,Yes,None,None
2018-10-05,Yes,Yes,None,None
2018-10-05,None,Yes,None,None
2018-10-05,None,Yes,None,None
2018-10-05,None,Yes,None,None
2018-10-06,Yes,Yes,None,None
2018-10-06,Yes,Yes,None,None
2018-10-06,None,None,None,None
2018-10-06,None,None,None,None
2018-10-06,Yes,Yes,None,None
2018-10-06,Yes,Yes,None,None
2018-10-06,Yes,Yes,None,None
2018-10-06,Yes,Yes,None,None
2018-10-06,Yes,Yes,None,None
